timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278412284989,0,0,0,-2,-1,-2,-1,-1
278412299996,0,-1,0,-1,0,0,-3,1
278412299996,-1,0,-1,-2,-5,-5,-4,-1
278412307529,-1,1,0,-2,1,1,0,-1
278412307529,-1,0,-2,-1,-3,2,1,0
278412323206,0,-1,0,0,1,1,-1,-1
278412323206,-1,-1,-4,1,-1,0,-2,-2
278412323997,-1,-3,-1,-2,-1,-2,-3,-1
278412323997,-1,-1,-2,0,-2,-1,-2,-2
278412345750,-2,1,0,0,0,0,0,-1
278412345750,0,-2,-1,1,0,-1,-1,-1
278412346493,-1,-1,-2,-1,0,-3,0,-1
278412346493,0,0,-1,1,-2,-2,-1,0
278412369691,-1,0,-2,-3,0,-1,-2,2
278412369691,-1,-2,1,-2,0,-1,-1,-1
278412370495,0,1,-2,-1,1,0,-1,-3
278412370495,-1,-2,0,-2,0,-1,-2,0
278412383222,0,0,-1,-2,-4,2,0,-3
278412383222,-1,-2,-1,1,-1,2,0,0
278412383992,-1,0,-1,1,-2,0,-1,0
278412383992,0,-3,-1,-1,0,-1,-1,0
278412397554,0,0,0,0,-3,-3,-2,0
278412397554,-1,-1,-3,-1,0,0,0,-1
278412405047,0,-1,0,-1,0,-1,-1,-1
278412405047,0,-1,-1,-1,-2,0,0,-1
278412421556,-2,-1,-1,0,-3,-4,-2,-2
278412421556,-1,1,-2,-1,-1,-2,0,-2
278412435503,-1,0,0,0,-1,-1,-3,-1
278412435503,0,-1,-1,0,2,0,-1,-1
278412444010,0,-2,-1,0,1,-1,-1,-2
278412444010,-2,-1,-1,0,1,-2,-1,-2
278412450714,-1,0,-1,0,1,-2,0,-2
278412450714,-2,-1,-2,0,0,-2,-1,-2
278412457535,0,-1,-2,-1,0,0,-1,0
278412457535,0,-1,-1,0,-2,-3,-1,0
278412473397,-2,-2,-3,-1,-2,-1,0,-1
278412473397,-2,-2,0,0,0,0,-1,-3
278412480218,-1,-1,-1,0,-3,-2,1,0
278412480218,-1,0,0,-2,0,-1,-1,-1
278412487700,0,-2,0,-1,0,-1,0,0
278412487700,0,-2,-1,-2,-2,-1,-1,-2
278412502533,-1,-3,-2,-1,-1,1,-2,-1
278412502533,-1,0,-4,1,0,-1,1,-2
278412511863,0,0,-1,1,-1,1,1,0
278412511863,-4,-1,-2,1,-1,-1,-2,0
278412519068,0,-1,0,-2,-1,0,0,0
278412519068,1,0,-1,-1,-1,-1,0,0
278412525255,0,-1,-1,-2,0,0,-1,-1
278412525255,-2,-1,1,1,-1,-2,1,0
278412548293,-2,-1,-1,-2,-1,-3,-1,-2
278412548293,-2,0,-1,-2,-2,0,-2,-1
278412549009,-1,-1,0,0,-1,-1,0,-1
278412549009,-1,0,-1,-2,0,1,0,-1
278412562680,0,-1,-2,0,0,-1,-2,2
278412562680,-2,-1,0,-2,-5,-2,-3,1
278412570741,0,-1,0,-2,-2,-3,-2,-1
278412570741,-1,-2,-2,-2,0,0,0,0
278412577703,-1,0,-1,0,0,0,0,-2
278412577703,-1,-3,-1,-1,1,0,0,-1
278412585180,-3,0,-3,0,-2,-1,-3,-1
278412585180,0,-2,0,2,-1,-2,0,-2
278412601563,1,0,-1,-1,-1,-2,0,0
278412601563,-2,-1,0,1,1,0,-1,1
278412607709,-1,-1,0,-2,-5,-1,-2,-2
278412607709,-1,0,-1,-2,1,-1,-2,-2
278412622599,0,-1,0,0,0,0,0,-1
278412622599,0,0,0,-2,-2,-1,0,1
278412638689,-2,-2,0,0,2,2,0,0
278412638689,-1,1,-3,-3,0,0,-1,0
278412647175,1,-1,0,-1,-2,-3,-1,-1
278412647175,0,0,1,-1,-1,-3,-1,0
278412648007,-2,-1,-1,-2,-3,-2,-1,0
278412648007,0,-2,-2,0,-1,-1,0,-2
278412660031,-2,-2,-1,-1,-2,1,0,-1
278412660031,0,-2,-2,0,-3,-1,-2,-1
278412675797,0,-1,-1,-1,-1,-2,-1,-1
278412675797,-1,1,-1,0,-1,-1,-2,-1
278412682583,-2,-1,-2,0,1,-1,-1,0
278412682583,0,0,0,0,-1,0,2,-2
278412698256,0,1,0,-2,-1,-3,-2,-1
278412698256,0,-1,-1,-2,0,-2,-1,-1
278412714572,-1,-2,0,0,-1,0,-4,-2
278412714572,0,-2,-3,-1,-1,0,1,-1
278412721469,-1,-2,-1,1,-3,3,0,-2
278412721469,-1,0,-1,-2,-2,0,-1,-1
278412723039,0,1,-1,-2,1,0,-1,0
278412723039,0,0,-2,0,0,-3,-3,-2
278412727583,-3,-1,-2,-1,-1,-2,-1,-2
278412727583,0,-3,-1,0,-2,-1,0,0
278412742539,-4,-1,0,2,-1,1,1,-1
278412742539,-1,-1,-1,-3,-2,-2,-2,-2
278412750727,-2,-1,-1,0,-1,-2,-1,-1
278412750727,-1,1,0,-2,-2,-1,-3,-2
278412773890,-1,-2,-1,-1,-2,-2,0,0
278412773890,-2,0,-2,0,0,1,0,0
278412774723,-1,-1,-1,-1,-1,-2,-3,-3
278412774723,0,-2,-3,-2,0,0,-1,1
278412780080,-2,0,-2,0,-1,-1,1,-1
278412780080,1,-1,0,-1,-1,1,-1,-3
278412787528,-1,-2,-1,-1,-3,-3,-2,-1
278412787528,-1,-1,0,-1,0,1,-2,-2
278412802592,1,-1,-1,-2,-1,-1,0,-2
278412802592,1,-1,1,1,0,0,-2,0
278412810895,-1,-1,-2,0,2,2,1,-1
278412810895,-1,-2,-1,-1,-1,-2,-2,0
278412825881,-1,-1,-1,-1,0,0,-2,0
278412825881,-3,-2,-2,-2,1,0,-1,0
278412826525,0,-1,-1,0,-4,-1,-3,1
278412826525,1,0,-1,1,-4,-4,-1,0
278412840013,-1,0,-1,-1,0,2,1,0
278412840013,-2,0,-1,-2,-2,-1,0,-2
278412847658,-3,0,-3,-2,-2,-1,0,-1
278412847658,-2,0,-2,0,-1,0,-1,1
278412879111,-2,1,-2,0,0,0,-1,-2
278412879111,-2,-2,0,-1,0,0,-1,0
278412879664,0,-1,-1,-1,-2,-1,-3,-1
278412879664,-2,-3,-1,0,-2,-2,-3,-3
278412885839,2,-2,-1,-1,1,-2,0,-2
278412885839,-1,-1,-2,0,-1,-1,-1,1
278412886526,-1,-1,0,-3,0,-1,2,0
278412886526,-1,0,-1,-2,2,1,1,-2
278412901582,-2,-1,0,-2,-2,0,-2,0
278412901582,-1,-1,-2,-2,-2,-2,-1,0
278412923902,0,0,1,-1,-2,-1,-1,-2
278412923902,-1,0,-1,-1,-3,1,1,-2
278412925507,-2,-3,-2,-1,-3,-2,-1,0
278412925507,-1,0,1,0,0,-3,-2,-1
278412930731,0,-1,0,0,1,0,-1,0
278412930731,-2,-2,1,1,1,1,1,-1
278412945704,0,0,1,0,-1,-2,0,1
278412945704,0,-1,-2,-1,-3,-4,-1,-1
278412946430,-1,-1,0,-1,-1,2,-1,-1
278412946430,0,-1,0,-2,-1,0,-1,-2
278412960038,-2,-1,0,0,-3,-1,-1,2
278412960038,-2,-3,0,0,-1,2,0,-2
278412967574,-1,-1,0,0,1,-1,-2,-2
278412967574,-1,-1,1,-1,-2,-3,-1,-1
278412982710,2,0,-1,-1,-2,1,-1,-1
278412982710,-1,-1,-1,-2,-1,-1,0,-1
278412998246,0,-2,-2,-1,-1,-1,-1,-1
278412998246,-1,-2,-1,-2,-2,0,-2,-2
278413005833,-3,-1,-1,-2,-1,-2,-2,-1
278413005833,-1,-1,-1,0,-1,1,0,1
278413006435,1,-2,0,0,-2,-4,-1,-1
278413006435,0,-2,-1,0,-1,-3,-1,0
278413029701,0,1,-2,-1,-1,-2,-2,-1
278413029701,0,0,-1,0,-1,0,-1,-1
278413030543,-2,-1,-1,-2,0,2,-1,0
278413030543,-2,0,-1,-1,-1,-1,0,0
278413051376,-1,-3,-1,-1,0,0,-3,-1
278413051376,-1,-1,-1,-1,0,-3,-2,-2
278413052296,-1,1,-2,-1,-2,-1,-2,0
278413052296,-1,-1,-1,-2,-3,0,0,0
278413065451,-1,-1,-1,-1,-1,3,0,-1
278413065451,-1,-1,-1,0,0,2,-1,-2
278413073324,-1,-1,1,-2,-2,0,0,-1
278413073324,-2,0,-1,0,-2,0,-2,-1
278413080187,1,-2,-3,0,0,-3,1,-1
278413080187,-1,0,-1,-3,0,-1,-2,0
278413087646,0,0,-1,-1,0,-1,-2,-2
278413087646,-1,-1,-1,0,0,0,-1,-1
278413102600,-2,0,0,0,-4,-3,0,0
278413102600,-1,-2,0,1,-1,-2,-1,0
278413110880,-2,-2,-1,0,-1,1,-1,2
278413110880,-2,0,-2,0,-2,1,-2,0
278413126219,0,-2,-1,-1,-2,0,0,-1
278413126219,1,0,-1,-1,-2,0,-1,0
278413127053,-1,0,-1,-1,-2,0,-1,-1
278413127053,0,0,-1,-2,4,-2,0,-1
278413148182,-2,0,0,-2,2,-2,-4,-1
278413148182,-1,-1,-2,-1,-1,-2,-1,-2
278413149141,0,-2,-2,1,0,-1,0,-1
278413149141,1,-1,0,0,-2,-1,-1,-1
278413162580,1,-1,-1,-1,0,0,0,-1
278413162580,0,-1,1,-1,0,0,-1,1
278413178275,-2,0,-2,-1,0,-2,-1,0
278413178275,-1,-1,0,-1,-2,-2,0,-2
278413202032,-2,0,-1,-1,-2,-3,-2,-1
278413202032,-1,-2,-2,0,-4,-1,-2,-1
278413202861,-2,-2,0,-2,-2,-1,0,0
278413202861,-1,-2,-2,-2,-2,0,-2,0
278413204448,0,-1,-3,1,2,0,-1,-1
278413204448,-1,-2,-1,-3,-1,-1,0,-1
278413207473,-1,-1,1,0,-2,-3,-1,-2
278413207473,-1,-1,-2,-1,0,0,0,-2
278413231383,-1,-3,-3,1,-1,-1,-1,-1
278413231383,0,-1,0,0,1,-1,0,-1
278413232160,1,-1,-1,-1,0,0,-1,-1
278413232160,2,0,0,0,-1,-1,-1,0
278413245456,0,1,-1,-1,-2,0,1,-1
278413245456,0,0,0,-2,1,-1,-2,-2
278413253195,0,-1,-1,-2,0,0,-2,-1
278413253195,-3,-2,0,0,-1,2,-1,-1
278413267970,-2,0,1,-3,-2,-1,-1,1
278413267970,-1,0,-1,-1,-2,0,-1,0
278413275721,0,0,-1,0,2,-1,-1,-2
278413275721,0,-1,-2,-2,0,-1,-2,0
278413282491,1,0,0,0,-2,0,-1,-1
278413282491,-3,-1,-1,-1,-2,-1,0,-2
278413290538,-2,0,-3,0,-3,-1,-1,0
278413290538,-1,-1,-1,0,-1,-3,0,-2
278413307174,-2,-3,-2,-1,1,-1,-1,-1
278413307174,1,0,-1,0,1,-1,-1,-1
278413307994,-2,0,-1,0,0,0,-1,-1
278413307994,-2,-1,0,-1,-1,-3,-1,0
278413320178,1,-1,1,-2,-4,0,-2,-1
278413320178,-2,-1,0,-2,-1,-1,0,-1
278413327706,-1,-2,-2,-2,-2,-4,-1,-1
278413327706,-1,0,-2,-3,0,-2,0,0
278413351516,-2,0,-1,-1,1,0,1,0
278413351516,0,-1,-1,0,-1,2,-2,-1
278413352155,0,-2,-1,-1,-3,1,-2,0
278413352155,-2,0,-1,-1,-3,-1,-1,-1
278413365238,1,-1,1,0,1,-1,-2,-1
278413365238,-3,0,-1,1,0,-1,-1,1
278413381555,-3,0,-2,0,-2,0,1,-1
278413381555,-1,-2,-1,-1,0,-2,-2,-1
278413383042,-1,-1,-2,-2,0,-1,0,-1
278413383042,0,0,-1,0,0,-1,-1,0
