timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278930502366,-1,2,-6,-5,-5,3,4,-62
278930504014,-2,-11,-9,-10,-10,-4,-13,-50
278930504014,3,-3,7,6,4,1,10,-16
278930515965,1,5,1,6,2,5,6,-24
278930515965,-3,-1,-2,-2,-3,-1,-2,-12
278930517534,-3,-5,-2,-2,0,-5,-7,-25
278930517534,-6,2,5,6,-1,-2,-3,-30
278930538880,0,1,-1,2,-1,3,0,-14
278930538880,4,-2,-2,-3,-1,1,7,-16
278930540425,0,-4,-2,0,-2,2,-1,-20
278930540425,-3,-1,-2,0,-4,-4,4,2
278930553368,1,0,0,-1,0,-4,-19,14
278930553368,-4,-3,-1,-4,-3,-9,-21,-10
278930554946,-1,-1,-4,0,-1,5,42,-10
278930554946,5,4,1,3,6,14,22,8
278930575884,-1,-2,-2,2,0,-1,10,15
278930575884,-6,-4,-3,-3,-6,-8,-23,-34
278930577470,-4,-1,-1,2,-1,-5,-36,-3
278930577470,6,2,1,-1,-1,1,1,-14
278930590811,-1,-1,2,0,-1,-2,9,16
278930590811,5,1,2,1,6,14,34,-10
278930592400,-6,-4,-5,-3,-1,1,1,8
278930592400,-13,-4,0,3,2,-6,-20,-12
278930606980,-5,1,0,-4,-10,-4,-9,1
278930606980,-5,0,-3,-9,-5,-3,-3,4
278930619496,4,0,-4,0,0,0,-1,-2
278930619496,6,-6,3,3,0,0,6,23
278930635868,0,0,-1,-1,4,-1,-2,-5
278930635868,-1,-5,-4,2,-7,-5,6,0
278930637469,-3,1,-1,1,-1,-3,-5,-7
278930637469,-1,1,-3,-2,-4,-5,-15,-14
278930658825,3,-2,-1,-2,3,3,11,-5
278930658825,2,-1,1,-1,-1,3,22,-2
278930660508,-4,-5,-1,-2,-2,-5,-24,3
278930660508,-3,-3,-2,-1,-6,-9,2,-2
278930673381,8,5,1,2,3,11,18,14
278930673381,-1,1,-1,0,2,1,-25,1
278930675064,-1,-2,-2,-2,-4,0,6,-7
278930675064,-2,-2,1,-3,-1,-3,-2,-5
278930696389,2,2,-1,0,-1,-1,12,1
278930696389,1,1,1,1,3,0,-7,19
278930697970,-2,-2,-1,0,2,-5,-9,-23
278930697970,-3,-2,-3,-3,-5,0,2,1
278930710929,-4,-3,0,2,2,-3,-1,-5
278930710929,-1,0,0,-1,-2,-2,-11,-2
278930712524,0,-1,0,-3,-4,-1,3,15
278930712524,2,1,-1,2,1,2,9,5
278930733393,0,-2,-2,0,0,2,-2,-8
278930733393,-2,6,4,-3,-1,-4,0,-2
278930734959,0,0,-11,-2,-2,-1,-5,7
278930734959,-6,-10,0,0,-2,-4,-5,-15
278930777485,-5,-2,-5,-1,1,-1,-16,6
278930777485,2,0,5,9,1,-3,4,-8
278930795533,6,7,-2,0,3,6,4,4
278930795533,-2,3,-3,-2,-1,0,5,6
278930796407,4,6,3,1,2,-1,20,8
278930796407,-4,-4,-6,-2,-3,-2,-12,8
278930817315,-2,-4,-1,-3,-4,-3,-11,0
278930817315,-2,2,0,1,-1,-2,-13,-4
278930818026,-3,-7,-3,-1,1,0,10,-17
278930818026,-4,-3,-1,-1,1,2,-11,8
278930819827,-1,0,-3,-5,-4,-3,5,-4
278930819827,5,1,0,0,3,5,10,7
278930833048,-5,-2,2,0,-1,0,-1,-4
278930833048,-1,0,0,0,1,-1,-3,-2
278930833911,-1,0,0,0,-2,-4,-5,-3
278930833911,-2,-2,-2,-1,-2,-5,-8,-7
278930854188,0,-3,1,0,1,4,5,16
278930854188,1,1,-2,0,-1,2,3,-8
278930854867,0,0,2,-1,-3,-1,-6,0
278930854867,-1,-3,-3,-1,-1,1,5,-2
278930856474,0,-1,2,-1,1,-2,-1,0
278930856474,-3,0,-3,-1,2,-2,4,3
278930883392,-2,1,1,-1,-1,-1,-10,-7
278930883392,-2,-1,-1,-3,-3,-1,4,-10
278930884994,1,4,0,1,-3,-2,5,17
278930884994,0,-12,1,-1,0,0,-3,1
278930890609,-1,-2,-2,-2,0,-2,-2,1
278930890609,-5,-2,-3,-3,-3,-2,-1,-16
278930914873,-2,-1,1,-1,1,-4,-4,-7
278930914873,1,2,-1,0,1,1,1,5
278930915481,1,0,-2,-1,-3,0,-1,3
278930915481,1,-1,-1,-1,0,0,3,4
278930917069,-1,-2,-1,-2,-2,0,0,-3
278930917069,-1,3,1,1,2,1,0,3
278930936149,-2,-2,-1,0,1,1,-1,-7
278930936149,-2,0,-2,-2,0,1,6,8
278930937487,5,1,1,-1,-1,-3,-4,-4
278930937487,-3,1,-1,-1,-2,-3,-5,-11
278930951399,-3,-2,-2,-1,-1,-3,3,11
278930951399,-2,-2,-2,-1,1,0,-3,-3
278930952968,-5,-2,-2,0,-2,0,-2,1
278930952968,2,0,-1,-2,-3,-2,5,1
278930973883,0,0,1,0,-2,-4,-3,-5
278930973883,-2,-2,-3,0,-3,0,0,-2
278930975486,-4,-4,-1,-1,-1,-1,-1,-10
278930975486,0,2,-3,0,-2,-3,-1,10
278931012183,-2,-2,-1,-2,-2,0,-2,-6
278931012183,1,-1,0,0,-2,-1,1,1
278931013787,-2,-2,-2,0,1,4,1,-7
278931013787,-2,1,-1,1,-1,0,-6,-8
278931014596,-1,-1,-1,1,-1,-4,-4,-1
278931014596,2,-1,-2,-3,0,0,0,13
278931018538,-3,-2,-2,0,-1,-3,-4,-7
278931018538,-1,-1,-2,0,-1,0,4,1
278931033134,0,-2,0,-1,0,1,1,-2
278931033134,-2,0,-1,0,0,1,-4,-6
278931041029,-2,0,-2,-2,-1,-2,-1,2
278931041029,-2,-1,-2,-3,-1,-2,-2,1
278931056094,-2,-1,1,0,-3,-1,0,-4
278931056094,1,-1,0,1,1,0,1,8
278931057541,-1,-2,0,-1,0,0,4,-2
278931057541,1,1,0,-2,-3,-1,-1,-1
278931071403,-1,0,-2,0,0,0,2,1
278931071403,-1,-1,-3,-1,-1,-3,-10,-2
278931073125,-2,-2,0,0,-2,-2,2,-1
278931073125,-3,-3,-1,0,-1,4,-4,-4
278931092545,1,-3,-2,-2,0,1,2,0
278931092545,-1,-1,-1,-1,-1,0,0,-6
278931110545,2,-2,0,1,0,-1,1,20
278931110545,1,1,1,-1,0,-3,-1,-6
278931111326,1,1,-2,0,-1,-3,-2,-1
278931111326,-1,1,-1,-1,0,0,-7,-3
278931130888,-1,-1,-2,-1,1,2,-2,-5
278931130888,0,-2,-1,-1,0,2,12,-1
