timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535040500595325,-3,-9,-2,-1,-1,-3,1,1
1535040500609328,3,-1,1,0,0,0,-2,-2
1535040500609328,7,-4,-2,-2,1,4,3,6
1535040500610318,-7,0,-3,-1,-3,-9,-5,-2
1535040500610318,2,-1,0,-2,0,-1,2,-3
1535040500631304,7,1,-1,1,0,3,0,8
1535040500631304,-3,1,-2,-1,-1,0,1,-3
1535040500633304,-8,5,1,-2,-1,2,-2,-3
1535040500633304,6,-6,-3,-3,-3,-6,1,4
1535040500654291,1,7,4,0,0,-2,-10,-12
1535040500654291,1,0,-2,-1,-3,5,7,4
1535040500655290,0,6,4,1,3,-2,-1,-8
1535040500655290,-14,-4,-4,-2,-2,1,-2,7
1535040500669298,-6,-16,-8,-4,-2,-1,-1,-2
1535040500669298,0,4,3,1,0,-6,0,-4
1535040500670282,33,19,4,0,-1,-4,-16,23
1535040500670282,-2,-5,2,5,-4,-1,11,-1
1535040500691344,2,8,2,1,-1,-6,-18,-11
1535040500691344,-38,-15,-7,-5,0,17,24,10
1535040500693285,27,17,7,-1,6,10,-11,-12
1535040500693285,4,-6,-2,2,-1,-10,-3,11
1535040500714259,27,5,-1,1,-5,-5,1,16
1535040500714259,-19,-3,-2,-2,-6,-11,-9,-6
1535040500715256,-40,-15,-8,-6,-3,9,5,-16
1535040500715256,-10,-2,-5,-1,0,-4,-10,-9
1535040500728248,13,-2,-1,-4,1,1,4,8
1535040500728248,19,5,3,5,-6,-5,-6,-1
1535040500735261,-12,-6,-4,3,-1,-14,-4,-6
1535040500735261,14,7,0,-7,-4,3,22,0
1535040500751235,-8,-5,-1,-2,3,2,-4,2
1535040500751235,7,-3,1,-10,0,-2,-2,-2
1535040500753234,-7,-8,-3,-3,-5,8,11,1
1535040500753234,0,-3,1,0,0,1,-3,-4
1535040500774259,-3,6,0,4,1,5,21,9
1535040500774259,0,4,1,8,2,-8,-14,-13
1535040500775226,8,0,-3,2,-3,-3,0,8
1535040500775226,-3,2,-2,-7,0,-1,3,-15
1535040500788249,-10,3,-1,-3,0,4,-5,-3
1535040500788249,5,-4,1,2,0,-2,0,-1
1535040500795227,-6,-5,0,3,-3,0,1,4
1535040500795227,0,-3,-5,-6,-4,-15,-10,1
1535040500811200,-7,-4,-1,-2,0,9,0,-16
1535040500811200,3,-2,-2,1,-3,-4,6,-3
1535040500813199,-4,-7,0,-5,0,6,4,-1
1535040500813199,-5,-4,1,2,0,7,-9,-5
1535040500834262,-7,-2,-3,5,-3,-5,13,10
1535040500834262,-11,2,-5,-1,2,-5,-14,-5
1535040500835187,-2,1,0,-6,-1,-9,-2,-13
1535040500835187,8,0,-5,-7,-2,13,9,5
1535040500848254,18,6,9,20,3,-6,-12,-11
1535040500848254,-12,1,-9,-14,-13,7,7,24
1535040500855250,-10,-5,-1,14,4,-16,-13,-16
1535040500855250,-21,-5,-2,-6,17,17,-4,1
1535040500871280,45,5,2,-6,0,-1,11,36
1535040500871280,-3,-4,-2,0,-16,-3,-3,-53
1535040500873182,-52,-5,-1,-1,10,10,-4,-11
1535040500873182,56,9,-2,-2,-12,-26,-7,28
1535040500894152,-59,-10,-5,1,2,-7,-6,-50
1535040500894152,12,1,1,-1,-2,-13,-11,15
1535040500895152,9,-2,-3,-5,-3,31,33,-4
1535040500895152,-11,-2,0,6,14,19,-5,-8
1535040500907146,7,0,-5,-16,-7,-25,-9,-14
1535040500907146,7,0,4,-2,-11,-17,-14,16
1535040500916175,-15,-9,-7,-3,-6,5,-4,7
1535040500916175,-6,-3,0,1,-9,-16,-7,-18
1535040500931245,27,2,0,-1,-1,8,12,42
1535040500931245,-10,7,-1,-4,4,2,0,-15
1535040500933134,4,-8,1,3,0,-15,-12,18
1535040500933134,-21,-4,6,27,14,27,4,-19
1535040500954233,-23,-10,-11,-33,-8,-29,-29,-14
1535040500954233,7,1,2,3,6,9,9,3
1535040500955118,30,12,1,-9,-11,-15,0,12
1535040500955118,-25,-26,-10,-6,-9,-14,-8,-5
1535040500968134,5,32,17,24,14,11,1,2
1535040500968134,23,4,3,7,4,22,25,-1
1535040500976214,26,1,-7,-25,-26,-32,-19,5
1535040500976214,-41,-2,-2,-4,2,-4,-2,-3
1535040500991169,6,-2,9,23,7,17,5,6
1535040500991169,0,5,-1,3,6,-7,-1,7
1535040500993097,12,8,18,29,45,77,89,14
1535040500993097,-11,-38,-29,-53,-48,-57,-99,-23
1535040501014203,-12,-8,-2,7,-25,-42,-83,-24
1535040501014203,-51,6,2,-2,15,18,-5,-21
1535040501015087,6,-16,-15,-11,-7,14,45,21
1535040501015087,38,38,9,3,-4,-6,-41,12
1535040501029092,-33,-36,-2,-4,6,75,116,-30
1535040501029092,11,-58,-19,12,-35,-46,-83,7
1535040501035147,4,70,30,27,38,39,80,19
1535040501035147,-39,-26,-17,1,-52,-78,-72,-57
1535040501051175,34,1,6,-5,62,20,71,75
1535040501051175,1,-1,-5,-13,-2,0,21,-6
1535040501053069,21,-18,-9,2,-24,14,-76,25
1535040501053069,18,19,13,32,35,-23,94,-5
1535040501074125,-41,-3,0,-18,-16,-45,51,-13
1535040501074125,7,-37,-15,22,23,22,-40,-2
1535040501076049,-43,3,-9,-58,-20,-100,-128,-11
1535040501076049,5,9,3,-15,-76,5,89,2
1535040501088115,-21,-27,-13,32,57,54,62,21
1535040501088115,47,59,11,-17,1,-19,-24,0
1535040501097037,-13,-40,-8,7,-19,-21,-8,-36
1535040501097037,57,42,18,24,18,102,34,50
1535040501111029,-20,3,-6,-41,-49,-46,57,-41
1535040501111029,-64,-20,-5,48,35,52,-50,-7
1535040501113028,34,2,-3,-34,48,33,122,39
1535040501113028,-18,-14,-2,10,9,-55,-57,20
1535040501135015,82,74,15,-33,-27,3,-36,-14
1535040501135015,-26,0,4,1,-16,-81,-103,-36
1535040501137015,-20,-36,-12,21,-36,49,59,-9
1535040501137015,-15,-49,-13,-20,30,27,6,0
1535040501148111,36,69,16,8,-3,-16,-100,5
1535040501148111,0,-19,-2,3,-12,0,27,7
1535040501157005,-38,-39,-27,-16,-17,-54,-5,-23
1535040501157005,-33,16,5,-10,-30,-54,-49,-22
1535040501179105,48,17,6,39,49,68,-50,18
1535040501179105,6,-22,-8,-11,-8,-29,117,14
1535040501180989,-13,35,16,-1,-15,75,89,29
1535040501180989,-44,-32,-12,11,9,-89,-63,-51
